,index,sentyear,district,county,dcnum,count,sentord,order,sex,race,Agecat,statute,offtype,Offense,doff,severity,statmax,attempt,conspir,dngwpn,subwpn,subsex,subdrug,subdwi,subfailr,Subburg,soljuv,solmimp,gangrel,gangrel18,sextrafficking,typecust,cust,tajud,tgross,tweight,histall,history,presumpt,time,Mintime,Maxtime,dconv,countoff,dsent,plea,schap,ssection,ssubd,moc,prison,confine,stayexec,impose,staylnth,lifer,jail,totinc,inctype,condconf,typeprob,cnscurnt,cnsprior,consec,aggsentc,jlname,jfname,dispdep,durdep,cnsdep,reason1,reason2,reason3,reason4,preason1,preason2,preason3,region,presumptlife,presumptlifeid,lifeminmonths,DispType
10,134277,2011,2,62,,1.0,1.0,1.0,1,2,3,629750240,1,39.0,2011-01-24,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,12.03,,,2011-05-09,1,2011-06-07,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,102.0,1,0,0.0,0,0.0,Smith,Joanne M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,3
11,134278,2011,2,62,CR109570,1.0,1.0,1.0,1,1,3,629750240,1,39.0,2010-11-08,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,0.5,0.0,0,1,12.03,,,2010-12-02,1,2011-01-26,1,629,75,2(d)(1),N1390,0,12.03,1,0,60.0,0,100,100,2,60.0,1,0,0.0,0,12.03,Gearin,Kathleen R.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2
12,134279,2011,2,62,CR114647,1.0,1.0,1.0,1,5,2,629750240,1,39.0,2011-06-07,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,12.03,,,2011-07-05,1,2011-08-15,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,100,100,2,59.0,1,0,0.0,0,0.0,Wilson,Edward S.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,3
13,134280,2011,2,62,CR115934,1.0,1.0,1.0,1,2,4,629750240,1,39.0,2011-07-27,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,12.03,,,2011-08-15,1,2011-12-02,2,629,75,2(d)(1),N1390,0,12.03,1,0,60.0,0,100,100,2,128.0,1,0,0.0,0,12.03,Rosas,Salvador M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,2
14,134281,2011,2,62,CR119072,1.0,1.0,1.0,1,2,4,629750240,1,39.0,2011-11-10,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,12.03,,,2011-11-29,1,2011-12-22,1,629,75,2(d)(1),N1390,0,12.0,1,0,24.0,0,100,100,2,20.0,1,0,1.0,100,12.0,Ireland,Mark,0,3,0.0,70,535,710,0,0.0,0.0,0.0,2,0,0,0,4
15,134282,2011,8,65,CR10298,1.0,1.0,1.0,1,4,5,629750240,1,39.0,2010-08-05,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,1,12.03,,,2010-12-01,1,2011-02-23,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,0,0,0,0.0,1,0,0.0,0,0.0,Slieter,Randall J.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,3
16,134283,2011,6,69,VICR11688,1.0,1.0,1.0,1,1,6,629750240,1,39.0,2011-06-01,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,0.5,0.0,0,1,12.03,,,2011-08-01,1,2011-10-17,1,629,75,2(d)(1),N1390,0,12.03,1,0,24.0,0,100,100,2,72.0,1,0,0.0,0,12.03,Pagliaccetti,Gary J.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,2
17,134284,2011,10,2,CR111446,2.0,1.0,1.0,1,2,4,629750240,1,39.0,2011-02-20,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-09-20,1,2011-11-15,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,60.0,1,0,0.0,0,0.0,Jasper,Jenny Walker,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,3
18,134285,2011,10,2,CR114997,2.0,1.0,1.0,1,1,2,629750240,1,39.0,2011-07-12,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-09-08,3,2011-10-25,1,629,75,2(d)(1),N1390,0,15.0,1,0,60.0,0,100,100,2,365.0,1,0,0.0,0,15.0,Jasper,Jenny Walker,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,2
19,134286,2011,9,4,CR104041,1.0,1.0,1.0,1,3,3,629750240,1,39.0,2010-10-19,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-01-18,1,2011-02-28,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,100,100,2,35.0,1,0,0.0,0,0.0,Melbye,John G.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,3
20,134287,2011,9,4,CR11497,1.0,1.0,1.0,1,3,3,629750240,1,39.0,2011-02-17,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-05-16,1,2011-05-16,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,100,100,2,82.0,1,0,0.0,0,0.0,Benshoof,Paul T.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,3
21,134288,2011,9,4,CR1162,1.0,1.0,1.0,1,3,4,629750240,1,39.0,2011-01-06,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.5,1.0,1,1,15.0,,,2011-01-18,1,2011-02-22,1,629,75,2(d)(1),N1390,0,15.0,1,0,60.0,0,100,100,2,45.0,1,0,0.0,0,15.0,Benshoof,Paul T.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,2
22,134289,2011,1,10,CR11269,1.0,1.0,1.0,1,4,5,629750240,1,39.0,2011-02-21,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-04-27,1,2011-06-24,1,629,75,2(d)(1),N1390,0,15.0,1,0,60.0,0,100,100,2,90.0,1,0,0.0,0,15.0,Perkins,Richard C.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,2
23,134290,2011,1,10,CR11412,1.0,1.0,1.0,1,1,3,629750240,1,39.0,2011-04-25,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-06-29,1,2011-06-29,1,629,75,2(d)(1),N3390,0,0.0,0,1,60.0,0,100,100,2,90.0,1,0,0.0,0,0.0,Dempsey,Terence M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,3
24,134291,2011,1,10,CR11762,1.0,1.0,1.0,1,2,2,629750240,1,39.0,2011-06-29,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-11-16,1,2011-11-16,1,629,75,2(d)(1),N1390,0,12.0,1,0,24.0,0,100,100,2,41.0,3,0,0.0,0,12.0,Perkins,Richard C.,0,3,0.0,535,540,0,0,470.0,440.0,0.0,3,0,0,0,4
25,134292,2011,7,14,CR112085,1.0,1.0,1.0,1,1,5,629750240,1,39.0,2011-06-16,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-07-22,1,2011-08-16,1,629,75,2(d)(1),N139J,0,15.0,1,0,60.0,0,100,100,2,90.0,1,0,0.0,0,15.0,Borgen,Lisa N.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,2
26,134293,2011,7,14,CR11367,1.0,1.0,1.0,1,3,2,629750240,1,39.0,2011-01-05,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-09-14,1,2011-11-02,1,629,75,2(d)(1),N139J,0,15.0,1,0,60.0,0,100,100,2,60.0,1,0,0.0,0,15.0,Borgen,Lisa N.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,2
27,134294,2011,1,19,HACR103741,1.0,1.0,1.0,1,1,5,629750240,1,39.0,2010-10-10,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-04-11,1,2011-06-14,1,629,75,2(d)(1),N137D,0,0.0,0,1,60.0,0,100,100,2,90.0,1,0,0.0,0,0.0,McManus,Timothy J.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,3
28,134295,2011,1,19,HACR111148,3.0,1.0,1.0,1,3,4,629750240,1,39.0,2011-04-06,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-06-28,1,2011-06-28,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,100,100,2,43.0,1,0,0.0,0,0.0,MacDonald,Erica H.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,3
29,134296,2011,1,19,HACR111412,1.0,1.0,1.0,1,2,3,629750240,1,39.0,2011-05-03,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-05-23,1,2011-05-23,1,629,75,2(d)(1),N1370,0,0.0,0,1,60.0,0,100,100,2,90.0,1,0,0.0,0,0.0,MacDonald,Erica H.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,3
30,134297,2011,1,19,HACR11209,1.0,1.0,1.0,1,1,4,629750240,1,39.0,2011-01-02,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-05-09,1,2011-05-09,1,629,75,2(d)(1),N139J,0,15.0,1,0,60.0,0,100,100,2,117.0,1,0,0.0,0,15.0,Carter,Joseph T.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,2
31,134298,2011,1,19,HACR11520,1.0,1.0,1.0,1,1,3,629750240,1,39.0,2011-02-15,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-03-07,1,2011-07-12,1,629,75,2(d)(1),N139J,0,0.0,0,1,60.0,0,100,100,2,30.0,1,0,0.0,0,0.0,Cain,Janet L. Barke,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,3
32,134299,2011,3,24,CR102203,3.0,1.0,1.0,1,1,4,629750240,1,39.0,2010-11-10,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,1,0.0,1.0,1,1,15.0,,,2011-01-11,1,2011-04-04,1,629,75,2(d)(2),N1390,0,15.0,1,0,60.0,0,100,100,2,82.0,1,0,0.0,0,15.0,Bearse,Edward W.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,2
33,134300,2011,1,25,CR102653,1.0,1.0,1.0,1,1,5,629750240,1,39.0,2010-10-19,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,1.0,1.0,1,1,15.0,,,2010-11-12,1,2011-01-07,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,100,100,2,25.0,1,0,0.0,0,0.0,Bibus,Thomas,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,3
34,134301,2011,1,25,CR112180,3.0,1.0,1.0,1,1,4,629750240,1,39.0,2011-09-01,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.5,1.0,1,1,15.0,,,2011-09-22,1,2011-12-02,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,100,100,2,21.0,1,0,0.0,0,0.0,Bibus,Thomas,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,3
35,134302,2011,4,27,,1.0,1.0,1.0,1,2,3,629750240,1,39.0,2011-07-04,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.5,1.0,1,1,15.0,,,2011-08-17,1,2011-08-17,1,629,75,2(d)(1),N1390,0,15.0,1,0,36.0,0,100,100,2,44.0,1,0,0.0,0,15.0,Robiner,Susan M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,2
36,134303,2011,4,27,CR1050178,1.0,1.0,1.0,1,1,6,629750240,1,39.0,2010-10-05,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-08-10,1,2011-08-10,2,629,75,2(d)(1),N1390,0,15.0,1,0,36.0,0,100,100,2,365.0,1,0,0.0,0,15.0,Brandt,Gina M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,2
37,134304,2011,4,27,CR1053792,1.0,1.0,1.0,2,1,7,629750240,1,39.0,2010-11-17,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-03-10,1,2011-03-10,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,56.0,1,0,0.0,0,0.0,Wernick,Mark S.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
38,134305,2011,4,27,CR1058414,1.0,1.0,1.0,1,2,3,629750240,1,39.0,2010-12-21,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-01-19,1,2011-01-19,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,90.0,1,0,0.0,0,0.0,Oleisky,Allen,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
39,134306,2011,4,27,CR1110328,1.0,1.0,1.0,1,2,3,629750240,1,39.0,2011-04-07,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-10-31,1,2011-10-31,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,0,0,0,0.0,1,0,0.0,0,0.0,Barnette,Toddrick S.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
40,134307,2011,4,27,CR1114749,1.0,1.0,1.0,1,2,2,629750240,1,39.0,2011-05-19,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-07-28,1,2011-09-23,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,90.0,1,0,0.0,0,0.0,Robiner,Susan M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
41,134308,2011,4,27,CR1115964,1.0,1.0,1.0,1,1,6,629750240,1,39.0,2011-05-25,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,4,1.0,0,0,0.5,1.0,1,1,15.0,,,2011-07-11,1,2011-08-10,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,78.0,1,0,0.0,0,0.0,Small,Robert M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
42,134309,2011,4,27,CR1119536,1.0,1.0,1.0,1,2,3,629750240,1,39.0,2011-06-30,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.5,1.0,1,1,15.0,,,2011-08-17,1,2011-10-19,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,90.0,1,0,0.0,0,0.0,Mabley,Daniel H.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
43,134310,2011,4,27,CR1125484,1.0,1.0,1.0,2,3,5,629750240,1,39.0,2011-08-15,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.5,1.0,1,1,15.0,,,2011-09-19,1,2011-11-09,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,120.0,1,0,0.0,0,0.0,Stanoch,John M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
44,134311,2011,4,27,CR1126686,2.0,1.0,1.0,1,2,3,629750240,1,39.0,2011-08-21,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-11-17,1,2011-11-17,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,66.0,1,0,0.0,0,0.0,Small,Robert M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
45,134312,2011,4,27,CR112991,1.0,1.0,1.0,1,1,5,629750240,1,39.0,2011-02-01,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-02-16,1,2011-03-17,1,629,75,2(d)(1),N139J,0,0.0,0,1,36.0,0,100,100,2,45.0,1,0,0.0,0,0.0,Magill,Frank J.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
46,134313,2011,4,27,CR1129979,1.0,1.0,1.0,1,2,6,629750240,1,39.0,2011-09-24,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-10-24,1,2011-12-19,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,90.0,1,0,0.0,0,0.0,Robiner,Susan M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
47,134314,2011,4,27,CR1137914,1.0,2.0,1.0,2,2,7,629750240,1,39.0,2011-12-02,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,1.0,1.0,1,1,15.0,,,2011-12-21,1,2011-12-21,1,629,75,2(d)(1),N1390,0,12.0,1,0,24.0,0,0,0,0,0.0,1,0,0.0,0,12.0,Cahill,Peter A.,0,3,0.0,70,710,0,0,470.0,0.0,0.0,1,0,0,0,4
48,134315,2011,4,27,CR113794,1.0,1.0,1.0,1,4,2,629750240,1,39.0,2011-02-07,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-03-16,1,2011-05-12,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,60.0,1,0,0.0,0,0.0,Barnette,Toddrick S.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
49,134316,2011,4,27,CR113932,1.0,1.0,1.0,1,2,3,629750240,1,39.0,2011-02-07,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-03-10,1,2011-04-07,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,0,0,0,0.0,1,0,0.0,0,0.0,Barnette,Toddrick S.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
50,134317,2011,4,27,CR114688,1.0,1.0,1.0,1,3,4,629750240,1,39.0,2011-02-03,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-04-28,1,2011-05-25,1,629,75,2(d)(1),N1390,0,0.0,0,1,36.0,0,100,100,2,98.0,1,0,0.0,0,0.0,Cahill,Peter A.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
51,134318,2011,4,27,CR115466,1.0,1.0,1.0,1,2,4,629750240,1,39.0,2011-02-23,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-03-24,1,2011-04-04,1,629,75,2(b),N1390,0,0.0,0,1,36.0,0,100,100,2,41.0,1,0,0.0,0,0.0,Swanson,Stephen D.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,3
52,134319,2011,5,42,CR111350,1.0,1.0,1.0,1,1,3,629750240,1,39.0,2011-09-17,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1.0,0,0,0.0,1.0,1,1,15.0,,,2011-11-01,1,2011-11-01,1,629,75,2(d)(1),N1390,0,0.0,0,1,60.0,0,100,100,2,60.0,1,0,0.0,0,0.0,Dietrich,Michelle A.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,3
53,134320,2011,7,48,CR11224,1.0,2.0,1.0,2,3,2,629750240,1,39.0,2011-02-07,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,1.0,1.0,1,1,15.0,,,2011-07-15,1,2011-10-12,1,629,75,2(d)(1),N1390,0,15.0,1,0,60.0,0,100,100,2,45.0,1,0,0.0,0,15.0,Anderson,Steven A.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,2
54,134321,2011,3,55,CR11119,2.0,1.0,1.0,1,1,6,629750240,1,39.0,2011-01-03,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0.0,0,0,1.5,1.0,1,1,15.0,,,2011-07-11,1,2011-10-24,1,629,75,2(d)(1),N139J,0,15.0,1,0,60.0,0,100,100,2,75.0,1,0,0.0,0,15.0,Williamson,Jodi L.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,2
55,134322,2011,2,62,,1.0,1.0,1.0,1,2,2,629750240,1,39.0,2010-10-26,4,5.0,0,0,0,0,0,0,0,,,0,0,0,0,0,4,1.0,0,0,0.0,1.0,1,1,15.0,,,2010-11-16,1,2011-01-21,1,629,75,2(d)(1),N139K,0,0.0,0,1,60.0,0,100,100,2,87.0,1,0,0.0,0,0.0,Rosas,Salvador M.,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,0,3
